COUNTRY,Country,ECO_SECTOR,Economic,GENDER,Gender,OCCUP_RATE,Occupation,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,4917,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,4546,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,4357,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,5884,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,5836,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,5076,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,5159,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,5064,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,5112,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,4917,,
ITA,Italy,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,4546,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,4053,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,5459,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,5299,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,4032,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,4324,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,4405,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,4342,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,3988,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,4053,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,5459,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,5299,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,4032,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,4324,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,4405,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,4342,,
ITA,Italy,EAQU,Aquaculture,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,3988,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,304,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,425,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,537,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,1044,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,835,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,659,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,770,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,929,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,304,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,425,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,537,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,1044,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,835,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,659,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,770,,
ITA,Italy,EAQU,Aquaculture,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,929,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,5425,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,5285,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,5950,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,6109,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,6197,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,6292,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,5628,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,5926,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,5425,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,5285,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,5950,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,6109,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,6197,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,6292,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,5628,,
ITA,Italy,EPRO,Processing,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,5926,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,2821,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,2748,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,3094,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,3177,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,3222,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,3272,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,2927,,
ITA,Italy,EPRO,Processing,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,3082,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,2821,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,2748,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,3094,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,3177,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,3222,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,3272,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,2927,,
ITA,Italy,EPRO,Processing,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,3082,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,2604,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,2537,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,2856,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,2932,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,2975,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,3020,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,2701,,
ITA,Italy,EPRO,Processing,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,2844,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,2604,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,2537,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,2856,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,2932,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,2975,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,3020,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,2701,,
ITA,Italy,EPRO,Processing,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,2844,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,222160,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,212470,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,204330,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,221910,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,211810,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,202880,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,177870,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,173660,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,180990,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,173040,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,166610,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,160020,,
JPN,Japan,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,153490,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,186040,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,177980,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,171120,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,187820,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,179360,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,172890,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,152660,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,149260,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,157120,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,150460,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,144720,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,139490,,
JPN,Japan,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,132510,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,36120,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,34490,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,33210,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,34090,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,32450,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,29990,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,25210,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,24400,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,23870,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,22580,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,21890,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,20530,,
JPN,Japan,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,20980,,
JPN,Japan,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,192130,,
JPN,Japan,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,185130,,
JPN,Japan,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,178220,,
JPN,Japan,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,156710,,
JPN,Japan,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,151200,,
JPN,Japan,EMCF,Marine Coastal Fishing,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,145480,,
JPN,Japan,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,35420,,
JPN,Japan,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,33930,,
JPN,Japan,EMCF,Marine Coastal Fishing,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,32740,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,30030,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,27340,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,26110,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,29330,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,26780,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,25640,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,700,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,560,,
JPN,Japan,EMDF,Marine Deep-Sea Fishing,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,470,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,221910,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,211810,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,202880,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,177870,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,173660,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,180990,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,173040,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,166610,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,160020,,
JPN,Japan,EUNF,Unspecified Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,153490,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,187820,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,179360,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,172890,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,152660,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,149260,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,157120,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,150460,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,144720,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,139490,,
JPN,Japan,EUNF,Unspecified Fishing,MAL,Male,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,132510,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,34090,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,32450,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,29990,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,25210,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,24400,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,23870,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,22580,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,21890,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,20530,,
JPN,Japan,EUNF,Unspecified Fishing,FEM,Female,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,20980,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,92527,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,84863,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,80110,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,77918,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,74031,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,82677,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,73918,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,70158,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,68157,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,72365,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,61505,,
KOR,Korea,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,65511,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,52382,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,2339,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,2145,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,1897,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,1928,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,44970,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,2053,,
KOR,Korea,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,1905,,
KOR,Korea,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,40145,,
KOR,Korea,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,37707,,
KOR,Korea,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,3684,,
KOR,Korea,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,3334,,
KOR,Korea,EIWF,Inland Waters Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,5008,,
KOR,Korea,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,2295,,
KOR,Korea,EIWF,Inland Waters Fishing,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,2206,,
KOR,Korea,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,1389,,
KOR,Korea,EIWF,Inland Waters Fishing,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,1128,,
KOR,Korea,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,86308,,
KOR,Korea,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,82524,,
KOR,Korea,EMCF,Marine Coastal Fishing,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,77965,,
